#{"t_start": 1690330778.5383134, "env_id": null}
r,l,t
259.581366,96,3497.08442
174.324302,48,3497.913679
22.882842,43,3498.659351
113.285061,16,3498.95729
261.233374,105,3500.747151
222.303309,82,3502.141132
127.941488,27,3502.625599
218.259867,70,3503.814743
202.423569,87,3505.282427
324.03757,141,3507.658725
142.727648,98,3509.324682
261.835013,98,3511.02991
296.062428,127,3513.200362
284.088459,109,3515.071832
150.654925,32,3515.634029
219.094115,77,3516.936853
242.705058,86,3518.478592
190.182235,66,3519.642564
153.029729,34,3520.242057
141.473641,27,3520.726122
164.312483,41,3521.437689
273.816963,109,3523.298627
213.281349,69,3524.512475
37.036154,31,3525.060262
166.537921,38,3525.726393
205.22159,81,3527.106613
177.609708,50,3527.986774
-6.670847,201,3531.420539
173.343524,40,3532.132191
212.126451,78,3533.455297
131.588319,21,3533.836107
266.496196,137,3536.199285
210.497284,64,3537.334956
174.259699,47,3538.154964
160.348873,51,3539.029567
180.489461,88,3540.548635
126.5267,15,3540.827461
148.887569,31,3541.39382
128.364919,17,3541.708558
236.638168,98,3543.391932
203.415228,87,3544.877157
139.870891,23,3545.29224
118.326168,11,3545.510178
266.466219,116,3547.476072
303.047075,129,3549.715022
136.334922,23,3550.128002
104.368744,3,3550.211424
224.200399,72,3551.4612
166.526851,43,3552.210235
176.12068,46,3553.001758
144.808408,26,3553.47944
172.15763,44,3554.246447
146.016669,31,3554.792649
294.71036,128,3556.960318
243.292247,157,3559.6989
174.206134,48,3560.524353
169.145206,38,3561.192448
176.445732,51,3562.076014
169.484212,39,3562.747615
-8.06333,68,3563.904358
162.011143,39,3564.663468
170.649976,41,3565.364881
125.010636,14,3565.627717
202.701665,64,3566.7165
149.577625,32,3567.293895
217.670124,77,3568.599845
202.931683,65,3569.744287
224.166172,75,3571.030662
218.182512,71,3572.25713
213.752349,64,3573.352432
-181.060061,201,3576.751193
225.030098,81,3578.13758
128.731227,16,3578.467453
305.708918,127,3580.629531
253.838238,99,3582.300705
181.447298,60,3583.343516
235.978194,101,3585.091211
197.179588,60,3586.120092
178.086781,45,3586.900608
204.145519,63,3587.993546
242.02778,91,3589.583378
113.590814,15,3589.867808
303.76352,121,3591.909441
272.499458,104,3593.712217
107.429605,13,3593.960833
307.3243,148,3596.477261
226.194724,135,3598.775611
190.437526,201,3602.198913
145.038858,28,3602.695581
222.44982,92,3604.280095
236.917509,114,3606.216522
118.094901,14,3606.48369
177.296236,50,3607.349351
159.412107,37,3607.996845
157.105387,36,3608.629437
98.203552,21,3609.011393
223.133306,88,3610.508939
166.838435,45,3611.293611
220.201793,80,3612.655297
242.566311,85,3614.095984
150.367189,34,3614.699606
194.795988,58,3615.691441
219.596864,70,3616.887665
220.813466,71,3618.099241
139.902846,29,3618.617594
259.530492,94,3620.249007
265.984651,99,3621.927138
171.94698,44,3622.685415
169.49293,65,3623.793858
321.62758,147,3626.296439
287.627065,109,3628.174437
211.218028,73,3629.42157
229.426914,115,3631.416911
272.409306,99,3633.154595
242.760219,133,3635.395361
343.624608,178,3638.408137
-105.394054,201,3641.825806
168.628122,44,3642.585737
159.858871,39,3643.262612
120.670061,16,3643.555529
128.685033,20,3643.91862
165.016805,41,3644.630743
249.433824,88,3646.118432
257.107687,120,3648.157038
162.89289,35,3648.766084
182.473733,53,3649.713918
151.3028,34,3650.308024
268.6522,97,3651.969869
313.136105,142,3654.388193
259.440191,95,3655.998161
11.002717,108,3657.82933
245.247903,93,3659.425954
232.950998,82,3660.846808
119.760574,21,3661.226958
129.822397,201,3664.606164
203.415193,63,3665.69715
192.076411,60,3666.723951
209.285431,121,3668.79904
237.112599,85,3670.243923
183.214277,62,3671.341026
158.845744,36,3671.977195
140.770868,25,3672.43216
199.048827,78,3673.759461
201.700723,63,3674.851852
219.344026,71,3676.068857
126.224635,20,3676.431857
191.769682,52,3677.331137
244.670545,84,3678.759227
237.992217,87,3680.247602
218.784264,72,3681.490116
115.223443,35,3682.100988
237.450634,83,3683.515889
231.901094,81,3684.914611
154.356246,30,3685.438771
193.527071,57,3686.438485
143.852595,31,3687.005332
241.972787,87,3688.481076
156.297927,39,3689.160118
316.770479,135,3691.477225
149.268145,31,3692.045409
151.267664,38,3692.703542
121.421595,18,3693.036067
256.740017,98,3694.709773
106.66174,4,3694.812244
170.314248,49,3695.654921
189.936674,63,3696.730383
245.988163,146,3699.177915
346.772993,149,3701.701769
279.884191,121,3703.750409
268.524922,98,3705.413145
-416.390122,201,3708.835257
185.847821,46,3709.664972
202.058223,73,3710.913862
190.534719,76,3712.210034
-759.254969,201,3715.58481
-335.882924,172,3718.478253
303.234953,117,3720.515204
170.694233,52,3721.441774
276.79277,114,3723.427462
205.187678,63,3724.508906
173.645519,47,3725.318674
250.022127,101,3727.024963
135.681321,24,3727.451828
248.377008,82,3728.847984
260.161422,95,3730.498593
268.895057,133,3732.744095
141.174943,34,3733.342631
253.140059,90,3734.90344
138.61723,33,3735.481973
325.080621,136,3737.799128
190.832804,63,3738.879864
235.343018,77,3740.180406
213.932488,68,3741.329652
195.483686,56,3742.287495
156.425359,35,3742.904387
231.762689,80,3744.259623
283.823418,108,3746.083256
128.068064,20,3746.445544
236.04872,85,3747.896345
232.498422,80,3749.262888
202.117785,58,3750.269769
224.460681,77,3751.695628
236.237507,75,3752.982478
305.733307,124,3755.091741
220.435997,76,3756.400511
156.064961,35,3757.017124
256.205723,136,3759.328028
133.553306,20,3759.687654
361.383875,164,3762.525932
243.111592,86,3763.986466
147.761975,32,3764.561744
143.088249,32,3765.126675
287.572139,110,3767.015419
232.662813,81,3768.397966
240.072574,88,3769.934321
214.733322,90,3771.497722
281.25149,121,3773.625991
302.470538,127,3775.763096
286.213932,110,3777.634668
226.107436,77,3778.944042
183.641852,51,3779.83989
243.133735,81,3781.233767
223.459336,75,3782.555234
145.466852,29,3783.086673
219.125558,77,3784.412339
190.876784,70,3785.614161
289.676371,121,3787.658087
224.673653,74,3788.951453
128.483051,22,3789.349921
211.198266,67,3790.516615
-6.17381,201,3793.904346
155.05434,33,3794.483251
192.750352,54,3795.416118
294.319609,127,3797.598938
239.667605,91,3799.152847
165.795509,43,3799.91899
151.650913,37,3800.566054
219.093515,70,3801.77189
265.132615,105,3803.584249
157.412145,34,3804.180114
149.833903,29,3804.693037
145.523627,24,3805.15629
143.701547,58,3806.153895
156.700001,35,3806.771859
136.895309,24,3807.221721
248.796724,85,3808.666106
215.134095,172,3811.594752
192.798749,58,3812.605386
202.788773,62,3813.706478
249.055653,94,3815.340037
167.453593,50,3816.208196
300.447753,124,3818.325395
175.490199,58,3819.326895
153.329449,29,3819.857409
103.821872,3,3819.938137
262.481778,98,3821.61279
274.563449,107,3823.50368
246.363993,97,3825.142028
158.549604,97,3826.781144
252.772309,95,3828.432875
128.74796,21,3828.80656
295.854024,117,3830.813896
154.765345,36,3831.444915
203.636297,65,3832.559678
196.682003,60,3833.622916
214.198425,67,3834.770571
211.137614,68,3835.971189
245.884527,105,3837.752379
229.027792,81,3839.189234
114.717565,21,3839.572282
184.449965,49,3840.420512
200.480825,78,3841.755206
150.98696,35,3842.394403
242.702281,83,3843.797547
102.183024,6,3843.931131
207.553104,60,3844.979314
173.171131,44,3845.758464
233.355451,73,3847.002234
-54.658711,201,3850.403346
190.504009,54,3851.398989
139.791491,27,3851.880455
194.786129,52,3852.771724
242.587133,99,3854.518358
187.819956,52,3855.420632
119.820238,14,3855.683597
174.537722,41,3856.41519
138.855616,26,3856.882699
288.446768,117,3858.885087
153.094474,68,3860.054281
103.626063,2,3860.122119
182.50113,49,3860.969389
168.338681,41,3861.784526
111.416041,15,3862.071371
233.128758,114,3864.045721
192.213265,60,3865.071995
197.03394,58,3866.073748
150.340963,30,3866.598912
222.272892,91,3868.1476
209.580554,66,3869.276724
236.094817,81,3870.650505
147.659657,32,3871.22882
121.431516,15,3871.505317
217.034492,69,3872.702891
319.817841,130,3874.915241
226.385554,77,3876.255946
240.102396,95,3877.891897
163.059083,40,3878.605458
195.998564,71,3879.815576
236.518773,85,3881.311225
307.108005,131,3883.51792
129.077143,22,3883.917895
200.012892,58,3884.912667
191.010803,53,3885.841989
177.659371,46,3886.634845
162.323862,40,3887.324276
214.241561,73,3888.62262
184.656789,53,3889.534411
348.713635,164,3892.324526
296.776283,150,3894.867292
265.415968,101,3896.61165
153.273938,37,3897.264439
193.040831,59,3898.304128
172.068575,52,3899.205228
113.416745,71,3900.468182
135.821003,25,3900.922872
311.127576,129,3903.13939
142.846356,29,3903.653303
230.003408,78,3905.027838
201.414808,67,3906.15216
175.518453,47,3906.969489
257.870271,95,3908.615413
166.106246,47,3909.429515
142.204154,30,3909.997154
89.138515,34,3910.60574
188.53029,49,3911.455749
244.710706,89,3913.035781
147.885273,32,3913.620975
288.442904,105,3915.416925
240.665701,87,3916.890541
303.582833,129,3919.101882
258.415277,96,3920.741825
296.969323,120,3922.772135
290.202359,115,3924.707685
251.533883,92,3926.265062
204.820525,73,3927.500716
20.353888,91,3929.101647
181.338799,117,3931.107012
293.165381,115,3933.082517
154.434677,36,3933.764932
127.562084,20,3934.128684
268.82017,118,3936.121279
226.816015,75,3937.41825
172.170954,46,3938.219003
106.175713,5,3938.334786
179.552945,48,3939.180494
289.834768,113,3941.093238
315.86982,125,3943.249125
272.85815,110,3945.098999
260.584025,97,3946.741974
221.127892,77,3948.068362
274.358859,117,3950.042509
264.405187,108,3951.890148
271.779512,102,3953.678543
146.578093,31,3954.241408
216.972699,70,3955.431855
175.533874,45,3956.205252
265.723638,104,3957.984971
191.031122,55,3958.993831
258.75399,89,3960.521241
308.431074,124,3962.634053
250.852835,93,3964.235892
233.32937,80,3965.598698
324.364655,153,3968.223953
127.259199,31,3968.799137
127.73873,16,3969.093227
224.108103,72,3970.319651
250.59571,89,3971.835114
63.321589,83,3973.289218
222.655872,71,3974.516221
272.047303,113,3976.489276
358.55332,193,3979.792042
182.058864,53,3980.706578
250.082513,84,3982.150902
235.11674,88,3983.694487
125.650313,201,3987.160729
201.626255,61,3988.207602
217.089408,70,3989.421609
201.432194,64,3990.532747
239.722539,77,3991.874991
305.543187,141,3994.262305
178.561871,50,3995.143451
144.757233,47,3995.956668
179.643861,49,3996.807361
121.492599,12,3997.036571
302.814626,120,3999.06578
283.381008,113,4000.999094
119.420133,201,4004.406592
199.535894,58,4005.401785
72.925585,69,4006.595256
130.951461,19,4006.939462
172.712286,40,4007.673198
289.891972,111,4009.545257
251.189582,97,4011.241497
276.82552,110,4013.150668
164.034243,39,4013.828413
237.430524,88,4015.392399
192.343796,57,4016.406733
99.229762,127,4018.552215
155.963302,38,4019.21641
232.020282,75,4020.508434
196.521934,114,4022.455023
169.187523,45,4023.233435
250.369785,90,4024.743607
225.93424,72,4025.963574
335.813177,139,4028.33376
295.825195,125,4030.493746
131.182054,54,4031.425857
218.039658,68,4032.609128
217.088034,73,4033.859595
308.328433,121,4035.921045
247.196948,86,4037.449876
124.0969,61,4038.491537
239.243096,85,4039.971226
196.129296,62,4041.036077
239.929795,86,4042.496931
141.001275,27,4042.99297
178.327239,42,4043.740927
238.199229,89,4045.351594
240.566589,89,4046.860772
236.266777,80,4048.224664
107.078056,4,4048.325232
229.089706,79,4049.666947
169.447394,42,4050.41338
105.239751,11,4050.624695
150.340157,29,4051.133772
165.376658,52,4052.057596
202.469961,65,4053.176423
153.611347,32,4053.737433
232.372833,77,4055.103056
210.084848,67,4056.241135
210.555866,63,4057.322677
290.622469,113,4059.236048
183.942523,52,4060.175452
121.781762,13,4060.427783
112.474733,8,4060.594869
210.522485,67,4061.778036
207.091121,64,4062.875305
200.379484,56,4063.834658
257.820915,96,4065.492085
192.324784,55,4066.459435
274.415118,115,4068.416446
354.973228,188,4071.661546
283.911114,138,4074.004338
256.72538,105,4075.826834
215.105523,70,4077.038074
197.746587,66,4078.15567
192.584369,64,4079.24517
208.465898,66,4080.367983
205.450641,63,4081.473772
266.737485,126,4083.638337
124.775231,14,4083.905607
272.479912,119,4085.951924
350.431088,163,4088.789843
189.057665,57,4089.790792
222.419028,68,4090.943455
210.971662,69,4092.189154
263.062587,96,4093.828114
245.49904,109,4095.674333
260.437833,96,4097.29404
192.477917,57,4098.269785
256.851588,98,4099.959661
143.681946,32,4100.519533
189.550861,50,4101.377771
233.135842,148,4103.933303
253.3477,96,4105.605088
297.822388,119,4107.638364
320.288252,137,4109.960179
331.735484,179,4112.990768
229.668857,80,4114.371112
201.035848,62,4115.422165
223.04167,77,4116.772046
129.243488,17,4117.121539
34.468837,16,4117.464295
221.697258,76,4118.737576
153.598778,35,4119.355026
179.188144,48,4120.19652
260.961105,98,4121.857929
249.899637,85,4123.311785
174.264653,59,4124.344882
255.805148,95,4126.007829
144.660634,25,4126.454498
229.869974,114,4128.407453
113.117641,23,4128.820959
199.699077,60,4129.913066
241.217712,83,4131.321393
239.152037,86,4132.79594
167.662216,59,4133.829099
131.036339,24,4134.276255
189.817513,50,4135.137278
263.799998,99,4136.894043
151.284947,32,4137.455655
127.771413,22,4137.856877
222.762098,69,4139.061893
140.62956,27,4139.540777
245.68426,87,4141.104216
207.840019,69,4142.287553
234.810407,84,4143.735638
162.549945,45,4144.509845
213.77986,62,4145.591735
228.322141,81,4146.967577
163.761175,54,4147.930264
237.1501,91,4149.481965
107.277213,10,4149.677565
331.562526,148,4152.188584
116.297556,15,4152.474749
258.879599,158,4155.125212
284.354643,129,4157.329502
139.107534,29,4157.836301
183.312649,47,4158.65121
159.964593,39,4159.329635
171.267828,47,4160.161529
181.696757,78,4161.544327
212.244678,70,4162.738745
238.975906,85,4164.186464
197.849591,60,4165.228345
208.638492,61,4166.272768
101.085332,2,4166.339655
241.304977,98,4168.035278
269.283169,116,4169.996978
241.203623,78,4171.319579
263.377104,201,4174.706214
162.199333,39,4175.38448
212.122567,74,4176.640892
192.072319,59,4177.715703
131.161336,20,4178.075207
254.191532,91,4179.656635
143.703198,30,4180.219836
163.332195,36,4180.850404
257.132825,94,4182.452262
165.509586,46,4183.261919
114.581321,18,4183.595376
148.245164,26,4184.060529
204.437465,65,4185.179399
183.105825,49,4186.027401
223.744994,74,4187.296964
199.518071,59,4188.359659
219.71286,74,4189.614512
251.803087,90,4191.143715
192.44209,51,4192.020661
236.732413,86,4193.497556
226.719555,74,4194.763299
252.440176,87,4196.24371
152.899121,32,4196.807447
195.798304,71,4198.024113
196.00578,53,4198.987337
171.229625,43,4199.72073
301.643507,123,4201.845189
216.468834,71,4203.057049
205.753581,93,4204.670163
310.584759,132,4207.01247
119.949949,25,4207.479514
292.608133,113,4209.39701
241.26652,88,4210.924952
214.37741,68,4212.087631
145.406125,35,4212.697956
188.971794,48,4213.54299
169.536036,187,4216.73042
243.316287,94,4218.324018
120.740005,25,4218.773103
130.515366,24,4219.199525
233.226206,78,4220.54279
258.505529,99,4222.242251
154.695441,35,4222.855923
198.675606,57,4223.839728
185.186203,47,4224.651914
254.990527,88,4226.153992
131.986742,18,4226.480245
228.419574,94,4228.073928
98.191949,95,4229.735788
243.240488,84,4231.173253
244.333145,87,4232.652164
226.138151,79,4234.047765
286.978923,108,4235.875321
286.811028,111,4237.749206
307.201663,122,4239.841404
255.644371,95,4241.482115
222.727098,81,4242.860204
273.394822,109,4244.769033
305.539447,117,4246.773549
172.61538,46,4247.589165
195.204197,57,4248.587099
174.712812,42,4249.326391
276.980724,111,4251.235828
326.865708,132,4253.490548
272.172114,105,4255.305724
133.19302,26,4255.77065
228.277208,74,4257.035145
228.359406,78,4258.397548
148.459087,45,4259.181052
182.811392,55,4260.126188
208.596623,66,4261.304518
264.38455,98,4262.991773
243.260115,89,4264.504084
208.473418,61,4265.565142
171.808262,46,4266.362475
167.56682,42,4267.092382
151.715952,29,4267.608322
238.890114,113,4269.524498
121.680841,23,4269.936653
229.033581,79,4271.281893
281.95341,106,4273.089282
276.440786,104,4274.854756
135.699201,29,4275.410734
265.669733,94,4277.023186
288.761298,117,4279.012896
134.994151,24,4279.476613
281.12979,154,4282.105826
298.40881,124,4284.214174
309.230714,135,4286.518033
213.622611,68,4287.673694
191.178998,120,4289.739072
170.042081,41,4290.449273
243.111892,117,4292.459034
277.152602,109,4294.449644
195.236677,61,4295.487874
201.366163,63,4296.570662
146.114428,30,4297.129791
159.742903,39,4297.807687
195.886023,62,4298.865182
251.396561,90,4300.444057
160.877216,39,4301.124076
137.199198,25,4301.574352
193.280435,66,4302.708966
264.441754,101,4304.416815
189.994799,62,4305.497383
215.037643,74,4306.778145
263.383288,109,4308.627284
299.570895,116,4310.615228
198.32805,61,4311.709761
322.118059,130,4313.903536
301.387125,124,4316.004165
228.603389,78,4317.320559
219.74911,110,4319.20031
303.205069,122,4321.253773
136.359199,71,4322.460161
215.703757,72,4323.721614
176.879925,47,4324.528867
187.052183,55,4325.471682
207.601459,67,4326.665754
178.563926,47,4327.477048
235.854785,81,4328.874568
169.174708,46,4329.672247
156.312625,43,4330.41803
210.717663,62,4331.477186
208.823509,66,4332.603112
166.715939,42,4333.351473
258.738125,100,4335.063681
241.903249,90,4336.611388
146.83685,28,4337.105682
200.905772,61,4338.144763
218.036639,69,4339.398241
293.331498,117,4341.418376
137.666867,27,4341.901029
191.54525,55,4342.841737
168.879675,37,4343.487787
185.593169,53,4344.400939
143.308122,31,4344.951762
207.460276,67,4346.135247
118.765899,13,4346.384672
232.762902,78,4347.715235
260.215503,96,4349.387911
210.414722,72,4350.615777
174.698622,47,4351.49948
79.748302,201,4354.913168
209.461587,60,4355.975294
248.105849,91,4357.515005
139.744906,22,4357.914843
-586.4482,201,4361.377282
131.499023,24,4361.828413
234.724205,83,4363.229866
241.946249,88,4364.725111
159.795342,40,4365.425229
265.963209,115,4367.429084
184.935953,53,4368.33394
263.546704,94,4369.956177
235.305686,85,4371.4108
152.868805,33,4372.020143
143.803801,35,4372.638476
236.948195,85,4374.108299
116.82408,18,4374.45494
188.076376,49,4375.300093
124.514874,45,4376.082047
127.420427,16,4376.382232
269.320633,115,4378.37672
134.498516,30,4378.908061
152.258178,47,4379.803422
158.31154,42,4380.546695
237.927748,97,4382.198306
198.674626,58,4383.230994
120.923358,16,4383.532541
152.491345,35,4384.14737
264.594987,98,4385.873133
338.318138,143,4388.394609
330.176598,139,4390.735893
192.07468,75,4392.009111
125.222625,16,4392.303734
102.163745,15,4392.584382
230.354166,83,4394.008386
238.674977,88,4395.5724
190.618242,57,4396.549164
175.568895,42,4397.277868
221.3583,73,4398.636498
165.296497,40,4399.328468
210.396767,66,4400.45492
124.022032,16,4400.75105
149.280114,33,4401.339263
138.631407,25,4401.799664
302.492911,133,4404.102135
187.418246,53,4405.015741
110.102548,57,4406.02983
123.020481,20,4406.392201
-37.198021,35,4407.009079
66.013395,86,4408.521812
228.11088,79,4409.877635
206.032513,75,4411.172679
301.487628,118,4413.200968
330.256109,176,4416.225432
301.151126,122,4418.280356
232.607991,79,4419.658206
-41.073642,62,4420.731747
243.259151,100,4422.434755
251.716667,89,4423.942878
187.212714,58,4424.975667
191.618384,58,4425.971908
173.845266,41,4426.692329
222.33602,90,4428.236412
186.322234,48,4429.068826
180.997682,50,4429.947338
199.076144,63,4431.025252
196.630144,87,4432.539383
315.538929,127,4434.682464
149.565293,37,4435.363459
118.565631,11,4435.580168
256.915971,87,4437.062506
150.397668,36,4437.691452
291.466153,110,4439.570627
266.302636,99,4441.267182
116.459689,18,4441.600849
152.607929,30,4442.183648
152.300959,38,4442.847952
222.128478,72,4444.077545
337.868012,145,4446.601619
269.445716,112,4448.589667
263.89415,97,4450.223842
251.923898,96,4451.892389
157.713705,39,4452.5752
170.829521,48,4453.402487
195.064271,64,4454.536694
255.835263,111,4456.401164
211.241487,72,4457.662016
212.788169,187,4460.86542
126.466713,48,4461.715479
275.764989,97,4463.360461
191.749288,54,4464.32498
221.523154,71,4465.552325
277.535768,106,4467.350101
167.018417,45,4468.142428
176.088972,48,4469.026898
177.642194,44,4469.810956
261.495083,104,4471.604008
208.487282,65,4472.711617
225.317214,77,4474.051623
230.902579,78,4475.375155
245.491476,83,4476.83726
200.129241,64,4477.921041
127.481392,27,4478.405566
121.058853,12,4478.635701
233.35699,77,4479.945256
141.271497,30,4480.47825
183.898434,52,4481.375317
352.423317,151,4483.960732
277.081233,102,4485.711364
172.17066,43,4486.451405
265.208981,114,4488.431634
-1383.721052,201,4491.881951
204.790382,69,4493.096548
235.283209,87,4494.567696
127.600649,17,4494.880043
148.147282,50,4495.768456
206.049376,76,4497.063588
128.334564,27,4497.541634
277.689019,102,4499.274879
200.136904,63,4500.351418
114.859523,10,4500.547444
243.52894,84,4502.018944
126.586619,16,4502.31568
198.283306,68,4503.492077
172.861936,41,4504.203801
149.132684,38,4504.868621
152.983266,38,4505.573703
181.558363,51,4506.462232
244.207155,83,4507.885245
280.583808,105,4509.695999
186.859018,55,4510.675032
225.674918,68,4511.849493
176.937638,64,4512.96202
241.8649,84,4514.388072
263.785808,99,4516.095706
135.116593,19,4516.449349
328.208734,133,4518.717591
275.193491,123,4520.811724
237.206093,95,4522.471017
152.916536,37,4523.153137
275.194966,102,4524.898478
280.756709,104,4526.732154
270.307153,105,4528.51168
278.368641,103,4530.245271
184.225516,55,4531.232776
172.181453,73,4532.474103
280.592235,107,4534.298666
289.941505,111,4536.223674
254.024788,90,4537.768598
258.714819,96,4539.394279
216.625874,68,4540.570402
-179.110166,201,4544.034754
209.926055,61,4545.079753
313.604829,138,4547.434501
220.829028,74,4548.698989
214.163292,67,4549.833887
186.237178,52,4550.750419
269.731894,107,4552.583534
219.568197,102,4554.347769
220.305903,108,4556.171
254.086937,92,4557.77806
141.540117,29,4558.291798
67.885647,65,4559.442112
248.819145,86,4560.968076
237.467284,96,4562.643632
250.891685,87,4564.139422
135.229434,31,4564.686554
316.414576,122,4566.864836
189.199516,58,4567.863693
193.703888,60,4568.909251
103.830901,8,4569.074474
249.803345,90,4570.643426
249.905119,95,4572.249293
183.020651,58,4573.249861
305.837302,119,4575.270916
134.122666,24,4575.762083
193.010971,54,4576.685634
225.05877,72,4577.919497
257.482736,93,4579.503644
141.104296,27,4579.985023
122.270809,17,4580.296448
302.119517,138,4582.661903
292.0095,128,4584.877222
377.051672,170,4587.75221
111.755721,13,4588.001022
314.697538,130,4590.213265
324.456882,141,4592.61665
211.96512,70,4593.849771
310.498154,125,4595.995714
-44.207233,37,4596.658295
109.547935,11,4596.87436
291.124304,106,4598.685342
198.258513,80,4600.049704
304.892205,118,4602.099917
260.672927,107,4603.957111
316.552726,130,4606.148327
288.06417,107,4608.01074
249.609833,88,4609.559814
175.248144,59,4610.571979
110.097582,13,4610.831507
247.831646,88,4612.366641
179.534848,50,4613.228922
231.638074,94,4614.888916
249.748826,94,4616.552782
197.009182,64,4617.651013
163.328686,42,4618.403906
199.681505,82,4619.789282
250.95983,90,4621.345101
246.895962,98,4623.001199
188.576226,56,4623.965909
212.279182,67,4625.128509
208.016948,65,4626.242093
154.919633,35,4626.854504
219.369974,70,4628.06966
312.622196,124,4630.166625
142.107977,33,4630.77162
237.227183,79,4632.119418
272.426692,109,4634.020178
213.611245,69,4635.196643
221.094977,68,4636.383245
243.549246,87,4637.862783
245.69872,170,4640.767161
135.990116,25,4641.217443
155.800936,32,4641.806324
166.007666,40,4642.510303
319.031732,133,4644.835674
166.282597,75,4646.111965
199.510091,61,4647.172423
177.640099,52,4648.066155
289.173386,109,4649.963772
333.295542,146,4652.484428
330.9777,149,4655.04749
156.091494,40,4655.746874
308.051888,121,4657.871988
326.459309,133,4660.149983
285.079938,126,4662.28128
182.615809,52,4663.209333
274.138193,100,4664.937781
137.281074,30,4665.482506
109.94052,12,4665.715563
103.873974,7,4665.864376
247.648747,90,4667.390465
151.378687,32,4667.968925
139.640474,29,4668.513194
237.220698,75,4669.785894
268.165961,100,4671.48245
301.707218,122,4673.583659
217.452319,75,4674.866614
251.217927,105,4676.710975
196.90375,66,4677.840168
106.651847,4,4677.938272
179.185639,49,4678.806401
267.014952,100,4680.516639
184.121006,57,4681.522648
217.836801,68,4682.704258
133.768351,48,4683.545019
155.82604,37,4684.192062
240.629746,84,4685.632886
198.694392,63,4686.731061
187.486305,54,4687.662634
194.441699,60,4688.754445
153.322746,37,4689.395973
216.272061,69,4690.614805
206.644507,74,4691.866359
129.549511,18,4692.193693
321.733001,126,4694.355595
197.20798,64,4695.502743
188.620897,64,4696.630141
256.040825,92,4698.216636
312.607576,126,4700.367844
293.132692,131,4702.584535
267.852669,101,4704.329098
138.874976,28,4704.821354
137.015782,25,4705.271772
172.989055,43,4706.020477
315.587876,127,4708.1833
136.721635,27,4708.67206
140.741665,23,4709.098954
201.818208,64,4710.198509
172.82304,43,4710.973137
97.457494,48,4711.815109
143.484316,33,4712.403878
181.577097,60,4713.426859
254.023966,90,4715.036731
125.522289,16,4715.336334
204.19355,64,4716.427827
134.90487,26,4716.953444
223.408051,74,4718.23895
165.825015,42,4718.967682
175.854599,71,4720.246585
163.159856,41,4720.961357
240.143811,90,4722.471869
235.182032,92,4724.037452
159.777763,39,4724.711936
273.506176,101,4726.414473
182.465876,52,4727.314881
115.398378,13,4727.562955
147.768148,33,4728.147962
199.564539,56,4729.101692
228.059312,78,4730.43283
179.227783,45,4731.235508
221.224452,75,4732.531522
180.722059,44,4733.302736
183.003637,51,4734.180882
220.296645,73,4735.446755
185.500149,53,4736.365017
127.525581,25,4736.817112
195.662573,76,4738.139591
186.821124,51,4739.044068
151.765162,29,4739.55496
137.238436,20,4739.918593
119.378064,16,4740.231543
271.899729,95,4741.840233
220.8549,70,4743.111337
170.655423,46,4743.887467
276.155118,113,4745.863768
222.623488,77,4747.177074
249.563582,92,4748.816298
203.743085,65,4749.931268
175.967883,41,4750.666557
151.981923,49,4751.508764
211.589924,93,4753.091447
157.908663,33,4753.688836
61.606493,49,4754.548672
181.680194,48,4755.380141
133.056063,19,4755.729497
174.345242,42,4756.45727
323.878243,130,4758.658023
271.228101,99,4760.395021
122.854559,17,4760.707879
152.30609,60,4761.740343
196.675782,58,4762.740629
209.438568,66,4763.903499
214.704863,72,4765.13215
193.006485,54,4766.058918
164.783337,40,4766.758811
159.699289,36,4767.38792
293.902291,128,4769.584003
221.662629,72,4770.807122
251.920256,99,4772.497399
265.761511,98,4774.17256
297.161616,112,4776.135907
124.087984,15,4776.436548
239.702216,81,4777.828437
258.552849,96,4779.476393
270.762865,98,4781.170782
196.555528,64,4782.314029
248.472386,92,4783.875389
147.177023,32,4784.437633
187.133942,60,4785.519802
118.488759,12,4785.750376
207.973216,60,4786.785864
227.349408,76,4788.099395
208.530437,71,4789.30971
259.897821,97,4790.939197
286.433678,119,4792.953613
180.613871,45,4793.774537
280.649379,116,4795.734329
-48.821395,129,4797.977788
328.735786,135,4800.283856
271.150613,105,4802.078162
266.090098,99,4803.791848
286.745087,109,4805.650798
170.988995,46,4806.438746
274.105774,96,4808.0859
262.65522,100,4809.809854
249.99845,100,4811.504344
252.054341,92,4813.135972
134.309243,19,4813.481579
213.633518,83,4814.885607
190.229074,60,4815.919233
159.134902,39,4816.594144
114.542217,15,4816.877782
252.566581,89,4818.410649
263.710301,95,4820.069819
195.506357,62,4821.129059
189.264786,58,4822.136209
209.849167,65,4823.243306
289.229335,108,4825.1469
219.035412,71,4826.390708
278.958571,102,4828.109288
316.23945,128,4830.285034
186.216838,55,4831.281345
15.149736,201,4834.656139
102.155003,2,4834.72355
186.421297,52,4835.619257
223.871457,79,4836.958786
158.996604,39,4837.657135
122.495097,22,4838.061003
244.971309,87,4839.542629
282.976358,109,4841.450367
201.778801,66,4842.583889
182.383956,66,4843.760563
121.996742,25,4844.208519
173.348357,66,4845.359295
146.865648,26,4845.839479
232.340889,96,4847.452328
259.282716,96,4849.115875
239.212536,89,4850.630909
199.956628,81,4852.1115
