#{"t_start": 1689531136.1129184, "env_id": null}
r,l,t
100.899998,15,1385.389436
102.399999,57,1386.370421
-17.8,37,1387.054354
102.499999,58,1388.044313
102.599999,35,1388.661831
104.099999,56,1389.66883
-19.7,42,1390.396963
103.399999,70,1391.627043
103.299999,186,1394.788339
104.699999,50,1395.685674
103.999999,55,1396.63099
-14.3,99,1398.361872
102.499999,100,1400.107512
-15.500001,144,1402.578183
-16.6,64,1403.678087
103.799999,86,1405.179269
-17.2,109,1407.056681
102.399999,57,1408.039941
-19.0,49,1408.94051
-16.2,44,1409.703854
-18.0,23,1410.122884
-18.4,31,1410.674083
103.299999,33,1411.288239
102.900003,107,1413.09321
104.199999,54,1414.049232
101.499998,51,1414.931916
100.499998,20,1415.291806
105.499999,79,1416.661213
-17.0,45,1417.438965
103.699999,49,1418.325364
108.700003,102,1420.074455
105.899999,113,1421.981663
-20.100001,23,1422.428001
101.699998,44,1423.194392
102.699999,39,1423.874851
103.799999,56,1424.8738
100.499998,71,1426.088501
97.799998,155,1428.732945
99.799998,34,1429.364635
102.599999,38,1430.026787
103.099999,46,1430.827046
102.599999,47,1431.685774
102.399999,60,1432.713621
-20.5,67,1433.898621
100.699998,61,1434.944488
-17.7,131,1437.193023
103.200003,50,1438.101694
104.799999,72,1439.334111
101.299998,43,1440.08502
-17.0,66,1441.244788
100.399998,61,1442.287447
101.799998,57,1443.296923
100.999998,19,1443.645959
102.899999,59,1444.689368
99.999998,3,1444.775665
102.399999,39,1445.45261
-19.6,19,1445.807312
103.099999,46,1446.601859
102.399999,126,1448.770056
103.099999,76,1450.102262
-0.6,201,1453.558735
102.499999,43,1454.305774
104.699999,119,1456.362475
100.599998,72,1457.593001
100.199998,5,1457.712188
-17.9,21,1458.127678
103.399999,46,1458.925016
107.299999,103,1460.70399
-17.9,27,1461.193816
101.699998,35,1461.801088
-18.6,77,1463.162533
-18.7,19,1463.519938
103.999999,61,1464.567177
-19.5,20,1464.963851
102.599999,47,1465.778911
-16.7,54,1466.706193
103.399999,58,1467.73875
102.099999,51,1468.6249
-16.4,48,1469.486348
102.499999,46,1470.280023
100.599998,12,1470.516827
100.600003,9,1470.702107
105.599999,125,1472.834549
102.499999,58,1473.855716
102.399999,39,1474.542524
102.999999,48,1475.365514
102.399999,39,1476.076298
99.699998,87,1477.53989
103.299999,33,1478.117341
101.699998,89,1479.652115
103.399999,61,1480.735289
-19.3,28,1481.239099
103.299999,72,1482.464449
102.999999,81,1483.882108
101.699998,23,1484.297189
104.599999,61,1485.370098
100.799998,107,1487.217043
-18.8,27,1487.697781
102.999999,66,1488.827106
105.499999,94,1490.458988
102.699999,54,1491.390003
-19.2,41,1492.138487
-19.9,40,1492.832922
0.3,201,1496.269687
102.899999,50,1497.14126
103.899999,120,1499.207982
-17.1,32,1499.775854
102.499999,46,1500.607011
105.199999,67,1501.764843
105.999999,102,1503.540562
-18.600001,26,1504.006974
103.699999,46,1504.796128
105.599999,98,1506.487456
100.799998,17,1506.799504
102.699999,48,1507.665865
101.199998,12,1507.900269
100.299998,9,1508.08541
102.799999,64,1509.176568
105.899999,77,1510.50687
104.899999,94,1512.138975
100.899998,24,1512.572912
-19.0,22,1512.968428
-19.9,40,1513.672258
103.799999,41,1514.416584
-16.1,42,1515.146595
-19.4,6,1515.282815
104.699999,53,1516.226802
-18.3,26,1516.699116
103.799999,98,1518.351845
97.199998,143,1520.82943
-19.3,22,1521.227024
-18.7,16,1521.528573
103.499999,50,1522.390531
102.099999,54,1523.35758
-15.5,45,1524.143388
101.099998,56,1525.136599
103.899999,60,1526.170211
100.699998,16,1526.469928
-17.9,57,1527.479898
102.799999,64,1528.560054
108.099999,87,1530.069982
-15.6,53,1530.971005
-18.6,50,1531.868824
103.799999,56,1532.835762
-17.4,41,1533.541829
-17.7,47,1534.391503
100.699998,16,1534.689009
102.599999,44,1535.455503
103.999999,94,1537.072761
101.199998,15,1537.358429
-19.0,55,1538.304368
102.299999,29,1538.853937
-15.5,54,1539.781161
100.600003,45,1540.566748
100.699998,34,1541.196128
102.599999,86,1542.666766
101.599998,46,1543.490795
99.899998,59,1544.505871
104.099999,74,1545.801267
101.499998,39,1546.47955
101.099998,20,1546.850833
100.999998,43,1547.628515
102.499999,37,1548.278266
104.599999,115,1550.254962
-18.9,11,1550.473162
102.299999,89,1552.01912
101.799998,81,1553.39246
101.099998,47,1554.242509
98.399998,59,1555.257433
103.399999,76,1556.583437
-15.1,91,1558.123795
102.199999,28,1558.622929
103.599999,66,1559.777003
105.799999,85,1561.247509
102.599999,53,1562.155972
-18.4,19,1562.506529
104.299999,55,1563.484239
103.999999,82,1564.884086
-19.0,25,1565.331294
102.200003,91,1566.910124
-19.3,40,1567.633589
100.799998,59,1568.630805
102.799999,118,1570.658464
101.699998,53,1571.572049
101.399998,32,1572.173291
-18.3,44,1572.923437
-18.8,36,1573.553507
103.099999,70,1574.787137
-19.2,38,1575.432044
99.099998,99,1577.140045
-19.3,31,1577.68955
102.299999,56,1578.654782
104.400003,65,1579.804263
-18.4,16,1580.104935
102.199999,28,1580.606135
102.099999,24,1581.069817
102.599999,41,1581.78821
100.599998,57,1582.768389
101.299998,22,1583.164407
104.499999,66,1584.340576
105.399999,87,1585.850988
102.299999,77,1587.154212
100.599998,9,1587.339969
-17.5,31,1587.923146
101.999999,56,1588.88395
105.799999,88,1590.406352
-18.9,41,1591.123469
100.999998,22,1591.521918
102.000003,71,1592.746483
103.699999,58,1593.745383
105.799999,79,1595.121992
103.099999,43,1595.869205
103.099999,103,1597.646662
103.799999,65,1598.759296
100.899998,117,1600.769557
102.799999,34,1601.403958
96.299998,164,1604.195297
100.399998,124,1606.345743
-19.3,34,1606.949659
100.499998,74,1608.249722
-18.400001,55,1609.190365
103.299999,72,1610.45487
106.399999,85,1611.9015
-17.5,58,1612.938899
102.599999,44,1613.701966
-17.3,36,1614.332207
-16.1,51,1615.243914
103.899999,72,1616.474516
-16.4,51,1617.395817
102.099999,30,1617.93228
103.199999,44,1618.691796
100.599998,24,1619.159146
99.899998,35,1619.771528
-18.6,68,1620.937882
100.899998,60,1622.00364
-16.1,90,1623.564647
102.999999,42,1624.293178
103.799999,98,1625.987325
-18.3,50,1626.852049
102.399999,27,1627.339555
-18.7,28,1627.8362
103.199999,56,1628.834539
-16.3,49,1629.681519
103.299999,54,1630.665596
105.099999,57,1631.64417
101.100003,77,1632.994395
102.499999,37,1633.642176
102.599999,62,1634.743753
104.400003,86,1636.197531
101.799998,24,1636.635969
102.399999,27,1637.148631
-17.1,62,1638.214512
101.799998,48,1639.044662
101.399998,110,1640.931705
102.099999,39,1641.646974
-18.6,29,1642.161157
104.399999,56,1643.120525
105.299999,74,1644.40699
-18.1,37,1645.058116
-19.3,46,1645.886965
103.399999,43,1646.634521
103.799999,53,1647.546654
-19.5,47,1648.406217
103.199999,32,1648.974176
103.499999,47,1649.789248
102.999999,48,1650.652323
-19.0,25,1651.103618
102.999999,39,1651.785001
-15.2,66,1652.929824
101.799998,30,1653.463328
102.299999,23,1653.87649
104.999999,86,1655.39031
-17.4,35,1656.007447
-19.9,16,1656.307368
103.099999,52,1657.239698
-15.3,71,1658.457234
-16.2,44,1659.221956
103.499999,41,1659.989043
101.699998,26,1660.453523
103.099999,37,1661.106421
102.799999,52,1662.040259
102.399999,30,1662.570117
-20.0,33,1663.15629
103.999999,55,1664.135906
-17.9,24,1664.567094
-17.0,45,1665.350331
-17.8,40,1666.045828
101.399998,41,1666.81309
104.699999,77,1668.127659
102.699999,39,1668.842758
-15.2,54,1669.766932
102.999999,51,1670.6348
102.299999,35,1671.271666
102.899999,50,1672.13695
-19.4,6,1672.272472
102.400003,39,1673.005426
-17.200001,43,1673.756031
102.799999,46,1674.543049
102.199999,28,1675.036703
-16.4,42,1675.805117
103.399999,52,1676.697472
104.599999,58,1677.735775
103.599999,78,1679.061923
103.399999,49,1679.943967
-15.4,76,1681.236282
103.899999,54,1682.200454
101.799998,78,1683.530941
105.799999,85,1685.011226
102.299999,41,1685.72611
101.699998,53,1686.679738
108.399999,111,1688.559154
-18.5,15,1688.875603
102.299999,47,1689.692459
105.399999,93,1691.301683
106.799999,71,1692.520911
107.499999,105,1694.336075
-17.6,48,1695.168022
102.599999,26,1695.667739
106.699999,79,1697.004555
107.499999,93,1698.615439
105.499999,61,1699.664592
103.399999,52,1700.59
-14.1,80,1701.99926
102.899999,53,1702.90391
103.599999,42,1703.63899
-19.5,5,1703.757458
104.699999,56,1704.742848
106.299999,84,1706.168269
102.699999,33,1706.78605
102.099999,36,1707.416105
105.099999,75,1708.721168
106.699999,79,1710.071226
101.600003,31,1710.621325
-13.9,67,1711.792833
100.399998,4,1711.897275
101.099998,17,1712.215509
104.199999,96,1713.873074
-20.0,9,1714.05949
101.799998,42,1714.792929
101.999999,53,1715.740904
107.599999,85,1717.191305
100.299998,24,1717.620216
107.399999,86,1719.123035
102.599999,41,1719.833007
-17.4,38,1720.5343
100.299998,24,1720.963663
100.599998,33,1721.550706
102.799999,28,1722.045519
102.999999,33,1722.661625
106.099999,79,1724.009119
104.099999,44,1724.806454
101.099998,17,1725.104772
103.199999,44,1725.859957
103.199999,41,1726.579253
103.199999,116,1728.570408
-20.200001,1,1728.623167
103.299999,33,1729.235125
101.299998,13,1729.48687
104.499999,48,1730.311437
101.099998,26,1730.777869
103.499999,65,1731.923246
-15.2,60,1732.947929
104.299999,70,1734.178081
109.299999,144,1736.637296
105.599999,101,1738.383989
106.299999,102,1740.146336
107.399999,86,1741.60871
-17.9,21,1741.994643
102.999999,42,1742.757288
-18.7,22,1743.160265
102.299999,38,1743.823216
106.899999,90,1745.407057
105.299999,71,1746.6176
103.799999,44,1747.415431
-19.2,29,1747.934077
104.399999,65,1749.046753
-15.0,56,1750.045771
102.799999,37,1750.695562
103.199999,44,1751.49187
101.799998,21,1751.878076
105.099999,72,1753.109275
108.099999,90,1754.672982
103.699999,85,1756.148448
106.699999,76,1757.444467
103.799999,59,1758.490532
101.300003,46,1759.287933
102.499999,34,1759.89251
102.699999,39,1760.603299
-18.7,16,1760.901592
100.199998,20,1761.267246
-18.0,23,1761.682814
103.299999,54,1762.663888
102.599999,26,1763.105432
101.999999,23,1763.527043
101.299998,25,1763.975132
102.899999,29,1764.491007
107.399999,122,1766.586646
-17.5,28,1767.08917
-19.1,15,1767.401916
101.499998,45,1768.183117
102.799999,34,1768.781947
101.699998,20,1769.148289
106.899999,75,1770.47959
102.699999,27,1770.962363
101.699998,32,1771.526958
102.399999,33,1772.144454
-19.1,36,1772.77263
104.299999,46,1773.575918
-16.5,38,1774.267207
103.099999,37,1774.921568
105.499999,55,1775.87039
104.599999,55,1776.851676
-17.8,22,1777.250201
103.799999,53,1778.165854
109.599999,129,1780.380215
105.999999,87,1781.893922
104.499999,48,1782.72463
103.399999,46,1783.553776
105.099999,63,1784.630548
101.899999,34,1785.259714
-19.7,3,1785.346381
102.799999,37,1785.993186
103.899999,57,1786.975948
102.799999,34,1787.624298
103.199999,32,1788.188967
103.999999,73,1789.434638
106.699999,118,1791.445009
104.199999,63,1792.555321
104.799999,57,1793.537663
-19.2,11,1793.757348
103.199999,38,1794.449752
104.499999,57,1795.432133
103.699999,88,1796.963679
103.600003,108,1798.825756
-18.3,23,1799.24491
101.599998,25,1799.695004
-18.5,66,1800.825402
103.499999,41,1801.576567
101.899999,25,1802.006817
106.599999,96,1803.691654
-17.6,27,1804.17193
102.499999,49,1805.025383
102.999999,45,1805.83595
-16.7,42,1806.566523
103.100003,43,1807.318531
102.199999,31,1807.913857
103.599999,42,1808.633084
104.699999,53,1809.547124
101.099998,11,1809.765142
102.399999,27,1810.274901
101.599998,43,1811.021897
105.699999,90,1812.584193
102.199999,40,1813.281517
-17.8,34,1813.878739
99.099998,78,1815.232464
-16.7,39,1815.907935
101.999999,50,1816.791134
102.999999,99,1818.462373
101.399998,89,1820.007037
105.099999,69,1821.213971
106.099999,88,1822.701918
-15.6,53,1823.644546
102.999999,33,1824.227606
-17.2,37,1824.878914
103.999999,52,1825.814674
103.799999,62,1826.87202
103.999999,49,1827.75087
-18.6,14,1828.024508
102.799999,49,1828.865172
104.299999,64,1829.966312
102.899999,47,1830.814693
105.599999,62,1831.88242
-18.2,30,1832.461023
103.599999,54,1833.390861
-16.3,40,1834.093057
103.499999,35,1834.742872
101.899999,37,1835.388766
103.899999,39,1836.074115
-21.2,87,1837.587012
-19.8,26,1838.053742
103.099999,40,1838.750309
100.199998,2,1838.81793
103.799999,92,1840.40379
106.099999,85,1841.880567
-16.1,57,1842.862418
102.999999,45,1843.670864
103.399999,58,1844.658711
102.299999,44,1845.4272
105.199999,58,1846.460239
99.499998,55,1847.403209
103.099999,109,1849.276743
-19.3,25,1849.724156
-18.9,11,1849.945612
97.199998,62,1851.039784
103.999999,55,1851.988916
106.599999,90,1853.570756
102.899999,71,1854.819226
104.999999,65,1855.933429
104.799999,132,1858.199787
100.299998,3,1858.28479
-15.9,47,1859.098031
102.899999,35,1859.749469
103.899999,57,1860.73113
-18.9,35,1861.349692
-19.5,11,1861.594953
103.999999,46,1862.397665
101.599998,25,1862.847479
-15.8,51,1863.761479
103.599999,39,1864.441248
104.099999,44,1865.206353
-18.7,16,1865.507347
101.899999,55,1866.490469
102.000003,41,1867.207267
106.999999,79,1868.578935
105.199999,64,1869.677575
105.799999,70,1870.901993
-17.7,32,1871.470295
102.899999,44,1872.228833
103.699999,40,1872.952093
103.599999,54,1873.881439
101.399998,44,1874.637187
103.699999,58,1875.660829
103.999999,49,1876.49743
105.899999,80,1877.891973
107.499999,84,1879.321192
105.199999,61,1880.401264
-16.7,42,1881.130171
102.199999,55,1882.12807
104.399999,53,1883.036865
103.399999,34,1883.643194
107.499999,93,1885.262937
104.299999,43,1886.012992
-15.1,64,1887.143024
101.499998,27,1887.627452
104.399999,71,1888.895036
103.699999,40,1889.592055
-18.1,25,1890.043924
-17.8,31,1890.591398
102.799999,49,1891.475868
105.399999,60,1892.506134
-18.1,22,1892.940727
-16.9,37,1893.587488
103.899999,42,1894.32077
-17.5,25,1894.772191
102.799999,34,1895.402596
-15.8,54,1896.332916
104.499999,57,1897.312398
-17.9,30,1897.881545
104.299999,58,1898.871698
101.899999,22,1899.273102
103.499999,41,1900.01859
-18.2,21,1900.400538
103.299999,33,1900.982603
-15.7,76,1902.313012
101.899999,28,1902.810942
-17.8,31,1903.35927
103.899999,42,1904.095656
-18.2,21,1904.509157
102.999999,45,1905.292103
105.199999,70,1906.515187
-18.7,16,1906.816765
102.399999,48,1907.64019
102.099999,54,1908.574991
-17.7,32,1909.172865
103.499999,38,1909.839566
103.599999,39,1910.519748
106.399999,82,1911.948734
104.699999,50,1912.806876
-14.9,66,1913.988545
103.399999,37,1914.640283
104.199999,60,1915.699496
-18.7,22,1916.103363
-18.5,27,1916.581933
104.399999,56,1917.548685
104.399999,62,1918.646892
104.899999,58,1919.648112
-19.6,7,1919.799662
102.099999,33,1920.412791
103.499999,47,1921.233726
105.799999,64,1922.36315
-16.6,46,1923.16152
101.499998,27,1923.645619
103.199999,47,1924.450922
103.499999,35,1925.099555
105.499999,91,1926.638659
-18.6,26,1927.138948
102.900003,35,1927.75165
103.099999,40,1928.452081
-18.5,15,1928.735894
103.899999,48,1929.597173
-19.4,24,1930.033112
-19.5,5,1930.151035
-19.1,9,1930.333752
102.199999,22,1930.727609
104.599999,58,1931.777262
103.799999,38,1932.444865
-18.9,11,1932.662915
103.399999,37,1933.308289
-15.9,44,1934.10105
102.399999,27,1934.586634
102.199999,25,1935.03361
101.299998,16,1935.332463
-17.0,30,1935.855908
101.199998,15,1936.194197
104.499999,69,1937.368338
-12.7,88,1938.901726
103.399999,49,1939.748326
-18.6,17,1940.067093
101.799998,39,1940.776481
104.999999,92,1942.34495
101.499998,24,1942.774748
104.199999,51,1943.715566
-19.2,8,1943.884434
103.199999,38,1944.554429
104.299999,70,1945.782906
101.799998,21,1946.167776
102.999999,36,1946.800747
101.799998,27,1947.285941
104.799999,51,1948.198571
101.399998,14,1948.468083
-18.5,18,1948.801403
101.599998,37,1949.449067
104.199999,75,1950.763967
-16.7,33,1951.325596
103.699999,40,1952.061442
-18.5,27,1952.539185
101.499998,30,1953.079066
-15.3,53,1953.982571
-18.6,17,1954.337948
105.199999,55,1955.27635
105.099999,75,1956.579195
101.999999,20,1956.947393
102.799999,46,1957.743981
103.899999,42,1958.471088
103.499999,56,1959.464651
102.199999,22,1959.861745
104.799999,57,1960.837831
106.899999,81,1962.244431
-15.6,62,1963.34181
101.999999,23,1963.760434
-15.9,50,1964.620544
102.999999,42,1965.355608
-14.6,60,1966.421772
-16.9,52,1967.318635
104.099999,44,1968.116301
101.499998,78,1969.450385
107.499999,102,1971.210546
-18.4,22,1971.610662
103.099999,85,1973.104548
-12.6,77,1974.470107
104.199999,48,1975.295849
106.199999,68,1976.456166
103.599999,39,1977.170007
103.799999,44,1977.936731
-17.0,48,1978.771605
104.099999,44,1979.567414
-16.6,40,1980.267744
102.699999,33,1980.851469
-13.7,75,1982.166037
102.799999,76,1983.484595
105.799999,64,1984.579507
106.599999,90,1986.129389
105.899999,59,1987.143187
102.899999,50,1988.034977
105.199999,121,1990.110967
106.299999,75,1991.382802
102.999999,33,1991.966865
